"";"FechaHora2";"Viento";"DirViento";"Año";"Mes";"DirViento2";"Dia";"Viento2";"0_5";"5_10";"10_15";"15_20";"20_25";"Mes_Año"
"4824";"2017-06-23 03";1,57;110;"2017";"junio";"Este";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4825";"2017-06-23 04";1,61;99;"2017";"junio";"Este";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4826";"2017-06-23 05";1,71;126;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4827";"2017-06-23 06";1,56;139;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4828";"2017-06-23 07";2,05;123;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4829";"2017-06-23 08";2,34;151;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4830";"2017-06-23 09";2,78;147;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4831";"2017-06-23 10";3,03;193;"2017";"junio";"Sur";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4832";"2017-06-23 11";2,89;136;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4833";"2017-06-23 12";2,87;169;"2017";"junio";"Sur";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4834";"2017-06-23 13";2,86;141;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4835";"2017-06-23 14";2,64;145;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4836";"2017-06-23 15";2,78;169;"2017";"junio";"Sur";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4837";"2017-06-23 16";3,34;161;"2017";"junio";"Sur";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4838";"2017-06-23 17";4,39;159;"2017";"junio";"Sur";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4839";"2017-06-23 18";4,66;159;"2017";"junio";"Sur";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4840";"2017-06-23 19";5,47;147;"2017";"junio";"S-E";"2017-06-23";"(5,10]";0;0;0;0;0;"junio 2017"
"4841";"2017-06-23 20";3,4;153;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4842";"2017-06-23 21";2,44;150;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4843";"2017-06-23 22";2,06;147;"2017";"junio";"S-E";"2017-06-23";"[0,5]";1;0;0;0;0;"junio 2017"
"4844";"2017-06-24 00";2,88;147;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4845";"2017-06-24 01";1,77;124;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4846";"2017-06-24 02";2;97;"2017";"junio";"Este";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4847";"2017-06-24 03";1,69;94;"2017";"junio";"Este";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4848";"2017-06-24 04";1,88;114;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4849";"2017-06-24 05";1,49;87;"2017";"junio";"Este";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4850";"2017-06-24 06";1,5;93;"2017";"junio";"Este";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4851";"2017-06-24 07";2,15;130;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4852";"2017-06-24 08";2,05;130;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4853";"2017-06-24 09";2,26;120;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4854";"2017-06-24 10";2,19;119;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4855";"2017-06-24 11";2,26;131;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4856";"2017-06-24 12";2,56;156;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4857";"2017-06-24 13";2,75;167;"2017";"junio";"Sur";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4858";"2017-06-24 14";2,69;154;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4859";"2017-06-24 15";2,47;192;"2017";"junio";"Sur";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4860";"2017-06-24 16";6,11;155;"2017";"junio";"S-E";"2017-06-24";"(5,10]";0;0;0;0;0;"junio 2017"
"4861";"2017-06-24 17";8,45;153;"2017";"junio";"S-E";"2017-06-24";"(5,10]";0;0;0;0;0;"junio 2017"
"4862";"2017-06-24 18";7,22;157;"2017";"junio";"S-E";"2017-06-24";"(5,10]";0;0;0;0;0;"junio 2017"
"4863";"2017-06-24 19";5,26;165;"2017";"junio";"Sur";"2017-06-24";"(5,10]";0;0;0;0;0;"junio 2017"
"4864";"2017-06-24 20";4,13;162;"2017";"junio";"Sur";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4865";"2017-06-24 21";2,04;118;"2017";"junio";"S-E";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4866";"2017-06-24 22";1,85;111;"2017";"junio";"Este";"2017-06-24";"[0,5]";1;0;0;0;0;"junio 2017"
"4867";"2017-06-25 00";2,01;153;"2017";"junio";"S-E";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4868";"2017-06-25 01";1,48;162;"2017";"junio";"Sur";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4869";"2017-06-25 02";1,78;121;"2017";"junio";"S-E";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4870";"2017-06-25 03";1,27;94;"2017";"junio";"Este";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4871";"2017-06-25 04";1,55;95;"2017";"junio";"Este";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4872";"2017-06-25 05";2,5;122;"2017";"junio";"S-E";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4873";"2017-06-25 06";2,41;121;"2017";"junio";"S-E";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4874";"2017-06-25 07";1,99;112;"2017";"junio";"Este";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4875";"2017-06-25 08";2,38;185;"2017";"junio";"Sur";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4876";"2017-06-25 09";2,09;199;"2017";"junio";"Sur";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4877";"2017-06-25 10";1,66;244;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4878";"2017-06-25 11";2,09;190;"2017";"junio";"Sur";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4879";"2017-06-25 12";1,98;262;"2017";"junio";"Oeste";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4880";"2017-06-25 13";2,13;212;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4881";"2017-06-25 14";1,88;216;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4882";"2017-06-25 15";1,02;156;"2017";"junio";"S-E";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4883";"2017-06-25 16";2,25;236;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4884";"2017-06-25 17";3,08;223;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4885";"2017-06-25 18";2,42;230;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4886";"2017-06-25 19";0,38;252;"2017";"junio";"Oeste";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4887";"2017-06-25 20";1,46;161;"2017";"junio";"Sur";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4888";"2017-06-25 21";0,64;215;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4889";"2017-06-25 22";0,47;236;"2017";"junio";"S-W";"2017-06-25";"[0,5]";1;0;0;0;0;"junio 2017"
"4890";"2017-06-26 00";2,64;227;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4891";"2017-06-26 01";2;205;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4892";"2017-06-26 02";3,01;219;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4893";"2017-06-26 03";3,26;231;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4894";"2017-06-26 04";3,44;214;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4895";"2017-06-26 05";2,74;218;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4896";"2017-06-26 06";1,28;270;"2017";"junio";"Oeste";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4897";"2017-06-26 07";1,13;268;"2017";"junio";"Oeste";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4898";"2017-06-26 08";0,74;290;"2017";"junio";"Oeste";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4899";"2017-06-26 09";2,34;257;"2017";"junio";"Oeste";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4900";"2017-06-26 10";2,69;201;"2017";"junio";"Sur";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4901";"2017-06-26 11";3,44;225;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4902";"2017-06-26 12";2,07;296;"2017";"junio";"N-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4903";"2017-06-26 13";2,33;135;"2017";"junio";"S-E";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4904";"2017-06-26 14";1,19;282;"2017";"junio";"Oeste";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4905";"2017-06-26 15";1,6;261;"2017";"junio";"Oeste";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4906";"2017-06-26 16";1,43;210;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4907";"2017-06-26 17";2,19;177;"2017";"junio";"Sur";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4908";"2017-06-26 18";2,23;162;"2017";"junio";"Sur";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4909";"2017-06-26 19";4,19;170;"2017";"junio";"Sur";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4910";"2017-06-26 20";3,85;158;"2017";"junio";"Sur";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4911";"2017-06-26 21";1,19;242;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4912";"2017-06-26 22";0,96;229;"2017";"junio";"S-W";"2017-06-26";"[0,5]";1;0;0;0;0;"junio 2017"
"4913";"2017-06-27 00";0,6;228;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4914";"2017-06-27 01";1,12;231;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4915";"2017-06-27 02";1,24;218;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4916";"2017-06-27 03";0,48;237;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4917";"2017-06-27 04";0,7;218;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4918";"2017-06-27 05";0,41;98;"2017";"junio";"Este";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4919";"2017-06-27 06";0,89;143;"2017";"junio";"S-E";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4920";"2017-06-27 07";1,34;216;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4921";"2017-06-27 08";1,46;231;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4922";"2017-06-27 09";1,77;137;"2017";"junio";"S-E";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4923";"2017-06-27 10";1,76;174;"2017";"junio";"Sur";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4924";"2017-06-27 11";1,89;225;"2017";"junio";"S-W";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4925";"2017-06-27 12";2,99;167;"2017";"junio";"Sur";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4926";"2017-06-27 13";3,36;139;"2017";"junio";"S-E";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4927";"2017-06-27 14";3,9;140;"2017";"junio";"S-E";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4928";"2017-06-27 15";8,83;163;"2017";"junio";"Sur";"2017-06-27";"(5,10]";0;0;0;0;0;"junio 2017"
"4929";"2017-06-27 16";6,2;172;"2017";"junio";"Sur";"2017-06-27";"(5,10]";0;0;0;0;0;"junio 2017"
"4930";"2017-06-27 17";3,01;167;"2017";"junio";"Sur";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4931";"2017-06-27 18";3,36;160;"2017";"junio";"Sur";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4932";"2017-06-27 19";2,23;151;"2017";"junio";"S-E";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4933";"2017-06-27 20";2,84;153;"2017";"junio";"S-E";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4934";"2017-06-27 21";1,53;145;"2017";"junio";"S-E";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4935";"2017-06-27 22";1,52;163;"2017";"junio";"Sur";"2017-06-27";"[0,5]";1;0;0;0;0;"junio 2017"
"4936";"2017-06-28 00";0,48;159;"2017";"junio";"Sur";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4937";"2017-06-28 01";0,46;143;"2017";"junio";"S-E";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4938";"2017-06-28 02";0,41;175;"2017";"junio";"Sur";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4939";"2017-06-28 03";0,33;180;"2017";"junio";"Sur";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4940";"2017-06-28 04";1,01;108;"2017";"junio";"Este";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4941";"2017-06-28 05";0,85;231;"2017";"junio";"S-W";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4942";"2017-06-28 06";1,41;270;"2017";"junio";"Oeste";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4943";"2017-06-28 07";1,21;253;"2017";"junio";"Oeste";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4944";"2017-06-28 08";1,4;211;"2017";"junio";"S-W";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4945";"2017-06-28 09";1,36;298;"2017";"junio";"N-W";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4946";"2017-06-28 10";2,23;258;"2017";"junio";"Oeste";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4947";"2017-06-28 11";2,31;214;"2017";"junio";"S-W";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4948";"2017-06-28 12";2,59;136;"2017";"junio";"S-E";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4949";"2017-06-28 13";2,45;108;"2017";"junio";"Este";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4950";"2017-06-28 14";4,17;158;"2017";"junio";"Sur";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4951";"2017-06-28 15";5,06;141;"2017";"junio";"S-E";"2017-06-28";"(5,10]";0;0;0;0;0;"junio 2017"
"4952";"2017-06-28 16";4,35;111;"2017";"junio";"Este";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4953";"2017-06-28 17";4,95;100;"2017";"junio";"Este";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4954";"2017-06-28 18";9,18;156;"2017";"junio";"S-E";"2017-06-28";"(5,10]";0;0;0;0;0;"junio 2017"
"4955";"2017-06-28 19";2,39;145;"2017";"junio";"S-E";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4956";"2017-06-28 20";3,97;141;"2017";"junio";"S-E";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4957";"2017-06-28 21";1,81;167;"2017";"junio";"Sur";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4958";"2017-06-28 22";1,76;164;"2017";"junio";"Sur";"2017-06-28";"[0,5]";1;0;0;0;0;"junio 2017"
"4959";"2017-06-29 00";1,8;83;"2017";"junio";"Este";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4960";"2017-06-29 01";1,74;99;"2017";"junio";"Este";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4961";"2017-06-29 02";1,89;99;"2017";"junio";"Este";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4962";"2017-06-29 03";1,58;62;"2017";"junio";"N-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4963";"2017-06-29 04";1,51;112;"2017";"junio";"Este";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4964";"2017-06-29 05";1,88;131;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4965";"2017-06-29 06";2,64;133;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4966";"2017-06-29 07";4,23;142;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4967";"2017-06-29 08";5,33;143;"2017";"junio";"S-E";"2017-06-29";"(5,10]";0;0;0;0;0;"junio 2017"
"4968";"2017-06-29 09";3,88;131;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4969";"2017-06-29 10";4,21;156;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4970";"2017-06-29 11";3,5;139;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4971";"2017-06-29 12";2,6;154;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4972";"2017-06-29 13";3,72;150;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4973";"2017-06-29 14";3,19;147;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4974";"2017-06-29 15";4,94;144;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4975";"2017-06-29 16";3,97;155;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4976";"2017-06-29 17";5,65;167;"2017";"junio";"Sur";"2017-06-29";"(5,10]";0;0;0;0;0;"junio 2017"
"4977";"2017-06-29 18";4,3;150;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4978";"2017-06-29 19";3,48;138;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4979";"2017-06-29 20";2,69;154;"2017";"junio";"S-E";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4980";"2017-06-29 21";0,87;101;"2017";"junio";"Este";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4981";"2017-06-29 22";0,53;70;"2017";"junio";"Este";"2017-06-29";"[0,5]";1;0;0;0;0;"junio 2017"
"4982";"2017-06-30 00";0,89;98;"2017";"junio";"Este";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4983";"2017-06-30 01";1,06;109;"2017";"junio";"Este";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4984";"2017-06-30 02";0,94;115;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4985";"2017-06-30 03";0,95;104;"2017";"junio";"Este";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4986";"2017-06-30 04";1,58;53;"2017";"junio";"N-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4987";"2017-06-30 05";1,51;97;"2017";"junio";"Este";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4988";"2017-06-30 06";2,74;142;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4989";"2017-06-30 07";2,27;154;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4990";"2017-06-30 08";2,4;138;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4991";"2017-06-30 09";2,41;167;"2017";"junio";"Sur";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4992";"2017-06-30 10";3,48;176;"2017";"junio";"Sur";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4993";"2017-06-30 11";5,43;131;"2017";"junio";"S-E";"2017-06-30";"(5,10]";0;0;0;0;0;"junio 2017"
"4994";"2017-06-30 12";5,02;138;"2017";"junio";"S-E";"2017-06-30";"(5,10]";0;0;0;0;0;"junio 2017"
"4995";"2017-06-30 13";6,3;146;"2017";"junio";"S-E";"2017-06-30";"(5,10]";0;0;0;0;0;"junio 2017"
"4996";"2017-06-30 14";4,72;137;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"4997";"2017-06-30 15";7,15;163;"2017";"junio";"Sur";"2017-06-30";"(5,10]";0;0;0;0;0;"junio 2017"
"4998";"2017-06-30 16";7,52;163;"2017";"junio";"Sur";"2017-06-30";"(5,10]";0;0;0;0;0;"junio 2017"
"4999";"2017-06-30 17";5,57;153;"2017";"junio";"S-E";"2017-06-30";"(5,10]";0;0;0;0;0;"junio 2017"
"5000";"2017-06-30 18";3,5;145;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"5001";"2017-06-30 19";3,31;155;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"5002";"2017-06-30 20";4,05;144;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"5003";"2017-06-30 21";2,35;144;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"5004";"2017-06-30 22";2,19;157;"2017";"junio";"S-E";"2017-06-30";"[0,5]";1;0;0;0;0;"junio 2017"
"5005";"2017-07-01 00";2,05;89;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5006";"2017-07-01 01";1,87;90;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5007";"2017-07-01 02";2,2;100;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5008";"2017-07-01 03";2,26;92;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5009";"2017-07-01 04";2,1;86;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5010";"2017-07-01 05";1,84;121;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5011";"2017-07-01 06";1,58;107;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5012";"2017-07-01 07";2,16;103;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5013";"2017-07-01 08";2,29;123;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5014";"2017-07-01 09";2,17;87;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5015";"2017-07-01 10";2,34;135;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5016";"2017-07-01 11";2,58;104;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5017";"2017-07-01 12";2,62;133;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5018";"2017-07-01 13";3,03;115;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5019";"2017-07-01 14";3,89;126;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5020";"2017-07-01 15";4,19;138;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5021";"2017-07-01 16";4,42;150;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5022";"2017-07-01 17";5,45;165;"2017";"julio";"Sur";"2017-07-01";"(5,10]";0;0;0;0;0;"julio 2017"
"5023";"2017-07-01 18";6,14;164;"2017";"julio";"Sur";"2017-07-01";"(5,10]";0;0;0;0;0;"julio 2017"
"5024";"2017-07-01 19";3,91;175;"2017";"julio";"Sur";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5025";"2017-07-01 20";3,18;162;"2017";"julio";"Sur";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5026";"2017-07-01 21";1,71;143;"2017";"julio";"S-E";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5027";"2017-07-01 22";0,54;109;"2017";"julio";"Este";"2017-07-01";"[0,5]";1;0;0;0;0;"julio 2017"
"5028";"2017-07-02 00";0,39;102;"2017";"julio";"Este";"2017-07-02";"[0,5]";1;0;0;0;0;"julio 2017"
"5029";"2017-07-02 01";0,83;131;"2017";"julio";"S-E";"2017-07-02";"[0,5]";1;0;0;0;0;"julio 2017"
"5030";"2017-07-02 02";1,3;79;"2017";"julio";"Este";"2017-07-02";"[0,5]";1;0;0;0;0;"julio 2017"
"5031";"2017-07-02 03";0,98;78;"2017";"julio";"Este";"2017-07-02";"[0,5]";1;0;0;0;0;"julio 2017"
"5032";"2017-07-02 04";0,91;83;"2017";"julio";"Este";"2017-07-02";"[0,5]";1;0;0;0;0;"julio 2017"
"5033";"2017-07-02 05";0,91;77;"2017";"julio";"Este";"2017-07-02";"[0,5]";1;0;0;0;0;"julio 2017"
"5034";"2017-07-02 06";0,77;155;"2017";"julio";"S-E";"2017-07-02";"[0,5]";1;0;0;0;0;"julio 2017"
